country,country_code,year,patent_authority,measure_type,unit,patent_count,agent_role,date_type
Indonesia,IDN,2017,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,6F0,AP,PATN,4.940499782562256,INVENTOR,PRIORITY
Indonesia,IDN,2017,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,6F0,GR,PATN,1.416700005531311,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_1,AP,PATN,12.82240009307861,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_1,AP,PATN,0.25,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_1,AP,PATN,0.25,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_2,PF,PATN_FM,3.86899995803833,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_2,PF,PATN_FM,3.86899995803833,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_3,PF,PATN_FM,13.12619972229004,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,GR,PATN,7.083300113677979,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,AP,PATN,11.65240001678467,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,GR,PATN,0.25,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,AP,PATN,0.25,INVENTOR,PRIORITY
Indonesia,IDN,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,AP,PATN,3.726200103759766,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_1,AP,PATN,16.35950088500977,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_1,AP,PATN,2.666699886322021,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_2,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_2,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_3,PF,PATN_FM,15.18420028686523,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,9P50_3,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,GR,PATN,5.281000137329102,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,AP,PATN,11.29049968719482,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,AP,PATN,8.357099533081055,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,6F0,GR,PATN,0.666700005531311,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_1,AP,PATN,26.39049911499023,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_1,AP,PATN,2.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_2,PF,PATN_FM,4.190499782562256,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_2,PF,PATN_FM,4.190499782562256,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_3,PF,PATN_FM,14.74400043487549,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,9P50_3,PF,PATN_FM,0.166700005531311,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,GR,PATN,8.792900085449219,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,AP,PATN,20.31669998168945,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2019,US50,AP,PATN,0.166700005531311,INVENTOR,PRIORITY
Indonesia,IDN,2020,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,6F0,AP,PATN,4.341000080108643,INVENTOR,PRIORITY
Indonesia,IDN,2020,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_1,AP,PATN,11.7298002243042,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_1,AP,PATN,0.333299994468689,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_2,PF,PATN_FM,1.033300042152405,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_2,PF,PATN_FM,4.527999877929688,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_3,PF,PATN_FM,17.15360069274902,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,9P50_3,PF,PATN_FM,0.5,INVENTOR,PRIORITY
Indonesia,IDN,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,US50,AP,PATN,14.39299964904785,INVENTOR,PRIORITY
Indonesia,IDN,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Indonesia,IDN,2020,US50,AP,PATN,0.5,INVENTOR,PRIORITY
Indonesia,IDN,2021,6F0,AP,PATN,8.433199882507324,INVENTOR,PRIORITY
Indonesia,IDN,2021,9P50_2,PF,PATN_FM,4.582099914550781,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,GR,PATN,6.090499877929688,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,GR,PATN,139.9714050292969,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,AP,PATN,435.6127014160156,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,AP,PATN,2.75,INVENTOR,PRIORITY
Ireland,IRL,2017,6F0,AP,PATN,29.39999961853027,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_1,AP,PATN,2.75,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_1,AP,PATN,454.5123901367188,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_1,AP,PATN,26.88330078125,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_2,PF,PATN_FM,112.0158996582031,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_2,PF,PATN_FM,112.3491973876953,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_2,PF,PATN_FM,10.4616003036499,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_3,PF,PATN_FM,2.75,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_3,PF,PATN_FM,448.7804870605469,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_3,PF,PATN_FM,24.43099975585938,INVENTOR,PRIORITY
Ireland,IRL,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,AP,PATN,4.25,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,GR,PATN,719.50927734375,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,GR,PATN,10.1048002243042,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,GR,PATN,0.6428999900817871,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,AP,PATN,968.1519165039062,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2017,US50,AP,PATN,30.44650077819824,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,GR,PATN,5.333300113677979,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,GR,PATN,99.66190338134766,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,AP,PATN,452.6209106445313,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,AP,PATN,1.0,INVENTOR,PRIORITY
Ireland,IRL,2018,6F0,AP,PATN,40.21559906005859,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_1,AP,PATN,2.0,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_1,AP,PATN,392.3114013671875,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_1,AP,PATN,33.90999984741211,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_2,PF,PATN_FM,116.1118011474609,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_2,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_2,PF,PATN_FM,116.1118011474609,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_2,PF,PATN_FM,13.14309978485107,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_3,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_3,PF,PATN_FM,459.7604064941406,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_3,PF,PATN_FM,39.35800170898438,INVENTOR,PRIORITY
Ireland,IRL,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,AP,PATN,2.5,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,GR,PATN,655.54150390625,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,GR,PATN,5.809500217437744,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,GR,PATN,0.625,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,AP,PATN,954.210693359375,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2018,US50,AP,PATN,37.69810104370117,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,GR,PATN,49.29999923706055,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,AP,PATN,498.3985900878906,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,AP,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,6F0,AP,PATN,42.71500015258789,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_1,AP,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_1,AP,PATN,439.7887878417969,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_1,AP,PATN,40.99720001220703,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_2,PF,PATN_FM,152.968505859375,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_2,PF,PATN_FM,1.299999952316284,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_2,PF,PATN_FM,152.9907073974609,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_2,PF,PATN_FM,14.39780044555664,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_3,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_3,PF,PATN_FM,494.4507141113281,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_3,PF,PATN_FM,37.50790023803711,INVENTOR,PRIORITY
Ireland,IRL,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,AP,PATN,1.600000023841858,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,GR,PATN,511.0197143554688,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,GR,PATN,3.400000095367432,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,GR,PATN,1.0,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,AP,PATN,919.6055908203124,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2019,US50,AP,PATN,33.39839935302734,INVENTOR,PRIORITY
Ireland,IRL,2020,6F0,AP,PATN,571.763427734375,INVENTOR,PRIORITY
Ireland,IRL,2020,6F0,AP,PATN,2.0,INVENTOR,PRIORITY
Ireland,IRL,2020,6F0,AP,PATN,34.90829849243164,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_1,AP,PATN,5.0,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_1,AP,PATN,540.7537841796875,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_1,AP,PATN,36.22499847412109,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_2,PF,PATN_FM,160.1809997558594,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_2,PF,PATN_FM,82.65399932861328,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_2,PF,PATN_FM,3.200000047683716,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_3,PF,PATN_FM,1.0,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_3,PF,PATN_FM,457.8031921386719,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_3,PF,PATN_FM,25.45689964294434,INVENTOR,PRIORITY
Ireland,IRL,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Ireland,IRL,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Ireland,IRL,2020,US50,AP,PATN,2.0,INVENTOR,PRIORITY
Ireland,IRL,2020,US50,AP,PATN,808.9639282226562,INVENTOR,PRIORITY
Ireland,IRL,2020,US50,AP,PATN,15.1048002243042,INVENTOR,PRIORITY
Ireland,IRL,2021,6F0,AP,PATN,500.7101135253906,INVENTOR,PRIORITY
Ireland,IRL,2021,9P50_2,PF,PATN_FM,161.2127990722656,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,GR,PATN,18.44389915466309,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,AP,PATN,1680.844360351563,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,GR,PATN,451.4343872070313,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,GR,PATN,1.0,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,AP,PATN,17.5,INVENTOR,PRIORITY
Israel,ISR,2017,6F0,AP,PATN,158.4257049560547,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_1,AP,PATN,23.5,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_1,AP,PATN,2211.330078125,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_1,AP,PATN,213.2615051269531,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_2,PF,PATN_FM,8.199999809265137,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_2,PF,PATN_FM,603.330322265625,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_2,PF,PATN_FM,603.330322265625,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_2,PF,PATN_FM,63.34510040283203,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_3,PF,PATN_FM,173.960693359375,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_3,PF,PATN_FM,2096.859375,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_3,PF,PATN_FM,17.5,INVENTOR,PRIORITY
Israel,ISR,2017,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Israel,ISR,2017,US50,AP,PATN,5004.60009765625,INVENTOR,PRIORITY
Israel,ISR,2017,US50,AP,PATN,20.95000076293945,INVENTOR,PRIORITY
Israel,ISR,2017,US50,GR,PATN,3617.76171875,INVENTOR,PRIORITY
Israel,ISR,2017,US50,AP,PATN,266.1138916015625,INVENTOR,PRIORITY
Israel,ISR,2017,US50,GR,PATN,81.64520263671875,INVENTOR,PRIORITY
Israel,ISR,2017,US50,GR,PATN,7.75,INVENTOR,PRIORITY
Israel,ISR,2017,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2017,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,GR,PATN,5.333300113677979,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,AP,PATN,1684.345336914063,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,GR,PATN,233.7454986572266,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,AP,PATN,34.25400161743164,INVENTOR,PRIORITY
Israel,ISR,2018,6F0,AP,PATN,168.2821044921875,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_1,AP,PATN,36.68249893188477,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_1,AP,PATN,2193.79541015625,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_1,AP,PATN,222.9987945556641,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_2,PF,PATN_FM,14.01589965820313,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_2,PF,PATN_FM,598.9271240234375,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_2,PF,PATN_FM,598.9271240234375,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_2,PF,PATN_FM,73.4375,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_3,PF,PATN_FM,193.2536010742188,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_3,PF,PATN_FM,2073.7578125,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_3,PF,PATN_FM,37.34920120239258,INVENTOR,PRIORITY
Israel,ISR,2018,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Israel,ISR,2018,US50,AP,PATN,4517.7236328125,INVENTOR,PRIORITY
Israel,ISR,2018,US50,AP,PATN,33.33330154418945,INVENTOR,PRIORITY
Israel,ISR,2018,US50,GR,PATN,2816.07763671875,INVENTOR,PRIORITY
Israel,ISR,2018,US50,AP,PATN,223.3885955810547,INVENTOR,PRIORITY
Israel,ISR,2018,US50,GR,PATN,28.51359939575195,INVENTOR,PRIORITY
Israel,ISR,2018,US50,GR,PATN,10.0,INVENTOR,PRIORITY
Israel,ISR,2018,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2018,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,GR,PATN,1.733299970626831,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,AP,PATN,1762.373413085938,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,GR,PATN,112.2060012817383,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,GR,PATN,1.542899966239929,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,AP,PATN,22.37619972229004,INVENTOR,PRIORITY
Israel,ISR,2019,6F0,AP,PATN,179.2028961181641,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_1,AP,PATN,32.94290161132813,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_1,AP,PATN,2200.87060546875,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_1,AP,PATN,227.5433959960938,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_2,PF,PATN_FM,10.1761999130249,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_2,PF,PATN_FM,731.3344116210938,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_2,PF,PATN_FM,714.1806030273438,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_2,PF,PATN_FM,84.5459976196289,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_3,PF,PATN_FM,195.9664001464844,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_3,PF,PATN_FM,2213.0107421875,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_3,PF,PATN_FM,24.34289932250977,INVENTOR,PRIORITY
Israel,ISR,2019,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Israel,ISR,2019,US50,AP,PATN,4513.4208984375,INVENTOR,PRIORITY
Israel,ISR,2019,US50,AP,PATN,26.50950050354004,INVENTOR,PRIORITY
Israel,ISR,2019,US50,GR,PATN,2435.052978515625,INVENTOR,PRIORITY
Israel,ISR,2019,US50,AP,PATN,220.7059936523438,INVENTOR,PRIORITY
Israel,ISR,2019,US50,GR,PATN,17.87380027770996,INVENTOR,PRIORITY
Israel,ISR,2019,US50,GR,PATN,3.0,INVENTOR,PRIORITY
Israel,ISR,2019,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2019,US50,GR,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2020,6F0,AP,PATN,1848.629760742188,INVENTOR,PRIORITY
Israel,ISR,2020,6F0,AP,PATN,7.0,INVENTOR,PRIORITY
Israel,ISR,2020,6F0,AP,PATN,167.4152069091797,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_1,AP,PATN,12.5,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_1,AP,PATN,2395.328857421875,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_1,AP,PATN,290.5914001464844,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_2,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_2,PF,PATN_FM,759.4161987304688,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_2,PF,PATN_FM,365.9779968261719,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_2,PF,PATN_FM,38.3932991027832,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_3,PF,PATN_FM,160.4402008056641,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_3,PF,PATN_FM,2031.864013671875,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_3,PF,PATN_FM,7.0,INVENTOR,PRIORITY
Israel,ISR,2020,9P50_3,PF,PATN_FM,0.0,INVENTOR,PRIORITY
Israel,ISR,2020,US50,AP,PATN,3933.71142578125,INVENTOR,PRIORITY
Israel,ISR,2020,US50,AP,PATN,13.0,INVENTOR,PRIORITY
Israel,ISR,2020,US50,AP,PATN,151.7366027832031,INVENTOR,PRIORITY
Israel,ISR,2020,US50,AP,PATN,0.0,INVENTOR,PRIORITY
Israel,ISR,2021,6F0,AP,PATN,1684.821044921875,INVENTOR,PRIORITY
Israel,ISR,2021,9P50_2,PF,PATN_FM,753.9553833007812,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,GR,PATN,48.01670074462891,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,AP,PATN,167.2218017578125,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,GR,PATN,6.333300113677979,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,GR,PATN,2914.312744140625,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,AP,PATN,4836.8935546875,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,AP,PATN,19.27619934082031,INVENTOR,PRIORITY
Italy,ITA,2017,6F0,GR,PATN,0.0,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_1,AP,PATN,159.6797943115234,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_1,AP,PATN,16.94289970397949,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_1,AP,PATN,3655.85009765625,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_2,PF,PATN_FM,877.019287109375,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_2,PF,PATN_FM,74.41699981689453,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_2,PF,PATN_FM,5.0,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_2,PF,PATN_FM,876.6193237304688,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_3,PF,PATN_FM,177.6448059082031,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_3,PF,PATN_FM,17.45000076293945,INVENTOR,PRIORITY
Italy,ITA,2017,9P50_3,PF,PATN_FM,4557.57958984375,INVENTOR,PRIORITY
